,index_content,word,nature,content_type,index_word
11161,515,作用,v,pos,1
11163,515,防撞,vn,pos,2
11166,515,树枝,n,pos,3
11167,515,树叶,n,pos,4
11168,515,击打,v,pos,5
11171,515,飞石,n,pos,6
11172,515,击打,v,pos,7
11174,515,分流,n,pos,8
11175,515,雨水,n,pos,9
11177,515,透气,n,pos,10
11179,515,提速,v,pos,11
11181,515,带有,v,pos,12
11182,515,帽檐,n,pos,13
11185,515,防晒,v,pos,14
11189,515,贴,v,pos,15
11191,515,反光,v,pos,16
11192,515,标志,n,pos,17
11196,515,夜间,t,pos,18
11197,515,骑行,v,pos,19
11198,515,时,n,pos,20
11200,515,误撞,v,pos,21
11206,515,保护,v,pos,22
11207,515,头部,n,pos,23
11209,515,作用,v,pos,24
11213,515,发生意外,l,pos,25
11217,515,碰撞,v,pos,26
11218,515,物体,n,pos,27
11220,515,头部,n,pos,28
11223,515,缓冲区,n,pos,29
11227,515,降低,v,pos,30
11228,515,外界,n,pos,31
11230,515,头部,n,pos,32
11232,515,伤害,a,pos,33
11236,515,摩托车,nz,pos,34
11237,515,戴,v,pos,35
11238,515,道理,n,pos,36
11245,515,缓冲作用,i,pos,37
11247,515,有限,a,pos,38
11250,515,只能,v,pos,39
11252,515,伤害,a,pos,40
11253,515,降到,v,pos,41
11254,515,最低,a,pos,42
11258,515,保证,v,pos,43
11259,515,出事,v,pos,44
11261,515,头部,n,pos,45
11264,515,免受,v,pos,46
11265,515,伤害,a,pos,47
11270,515,忘,v,pos,48
11273,515,行车,n,pos,49
11280,516,做工,v,pos,1
11281,516,精致,a,pos,2
11283,516,到货,v,pos,3
11284,516,速度,n,pos,4
11288,516,超级,b,pos,5
11290,516,力,n,pos,6
11292,516,满意,v,pos,7
11293,518,头,n,pos,1
11295,518,好看,v,pos,2
11298,518,结实,n,pos,3
11299,518,耐用,a,pos,4
11301,518,店家,n,pos,5
11302,518,服务态度,n,pos,6
11305,519,宝贝,nr,pos,1
11307,519,收到,v,pos,2
11309,519,样子,n,pos,3
11310,519,很酷,a,pos,4
11312,519,满心,v,pos,5
11313,519,喜欢,v,pos,6
11315,520,表面,n,pos,1
11316,520,磨砂,n,pos,2
11317,520,黑,a,pos,3
11321,520,质感,n,pos,4
11323,520,镜片,n,pos,5
11324,520,全黑,n,pos,6
11326,520,很酷,a,pos,7
11328,520,调整,vn,pos,8
11329,520,松紧带,nr,pos,9
11331,520,长,a,pos,10
11336,520,余量,m,pos,11
11338,520,随便,d,pos,12
11339,520,调整,vn,pos,13
11343,520,一圈,m,pos,14
11345,520,棉,n,pos,15
11347,520,保护,v,pos,16
11348,520,头部,n,pos,17
11350,520,期待,v,pos,18
11352,521,东西,ns,pos,1
11355,521,不错,a,pos,2
11358,521,值得,v,pos,3
11359,521,购买,v,pos,4
11360,522,手感,n,pos,1
11361,522,质感,n,pos,2
11363,522,不错,a,pos,3
11367,522,镜片,n,pos,4
11369,522,装,v,pos,5
11372,522,装,v,pos,6
11374,522,总体,n,pos,7
11382,522,结实,n,pos,8
11386,522,马路上,l,pos,9
11387,522,骑,v,pos,10
11388,522,电车,n,pos,11
11389,522,查,v,pos,12
11391,522,很严,a,pos,13
11400,522,正确,ad,pos,14
11402,524,安全帽,nz,pos,1
11404,524,不错,a,pos,2
11406,524,戴,v,pos,3
11408,524,舒适,a,pos,4
11410,535,不好,d,neg,1
11414,535,舒服,a,neg,2
11416,535,割,v,neg,3
11417,535,耳朵,n,neg,4
11419,536,防风,n,neg,1
11422,536,镜面,n,neg,2
11423,536,鼻孔,n,neg,3
11424,536,太,d,neg,4
11427,538,图片,n,neg,1
11428,538,不符,v,neg,2
11429,538,感觉不好,l,neg,3
11430,539,说好,v,neg,1
11433,539,收到,v,neg,2
11434,539,货,n,neg,3
11435,539,退款,v,neg,4
11437,539,收到,v,neg,5
11438,539,货,n,neg,6
11441,539,成,v,neg,7
11442,539,小时,n,neg,8
11447,539,问,n,neg,9
11452,539,财务,n,neg,10
11455,539,扯皮,v,neg,11
11456,539,公司,n,neg,12
11457,541,东西,ns,neg,1
11458,541,一帮,m,neg,2
11460,542,瑕疵,n,neg,1
11461,543,发货,n,neg,1
11462,543,太慢,a,neg,2
11463,544,太小,n,neg,1
11465,545,太,d,neg,1
11468,546,树懒,n,neg,1
11469,546,君,nz,neg,2
11470,547,物有所值,l,neg,1
11474,548,太,d,neg,1
11476,549,一般般,l,neg,1
11482,550,发票,n,neg,1
11484,551,公公,n,pos,1
11485,551,爸,n,pos,2
11488,551,这款,r,pos,3
11490,551,赠送,v,pos,4
11493,551,茶色,n,pos,5
11494,551,镜片,n,pos,6
11497,551,选择,v,pos,7
11498,551,透明,v,pos,8
11499,551,两用,n,pos,9
11503,551,认证,v,pos,10
11506,551,款式,n,pos,11
11509,551,喜欢,v,pos,12
11518,552,习惯性,n,pos,1
11519,552,好评,v,pos,2
11524,552,不错,a,pos,3
11529,552,电动车,n,pos,4
11530,552,时,ng,pos,5
11531,552,送,v,pos,6
11539,552,颜色,n,pos,7
11542,552,粉嫩,z,pos,8
11555,552,适合,v,pos,9
11556,552,年轻人,n,pos,10
11559,553,款,m,pos,1
11560,553,电瓶车,n,pos,2
11562,553,时尚,n,pos,3
11563,553,大气,n,pos,4
11566,553,做工,v,pos,5
11567,553,精细,a,pos,6
11569,553,带上去,v,pos,7
11570,553,感觉,n,pos,8
11572,553,轻盈,z,pos,9
11575,553,透气性,n,pos,10
11578,553,超乎,v,pos,11
11582,553,想象,n,pos,12
11585,553,太棒了,nr,pos,13
11589,555,辆,m,pos,1
11590,555,电动车,n,pos,2
11594,555,送,v,pos,3
11595,555,孩子,n,pos,4
11596,555,上学,n,pos,5
11597,555,放学,n,pos,6
11605,555,一看,u,pos,7
11608,555,厚实,a,pos,8
11611,555,结实,n,pos,9
11613,555,样子,n,pos,10
11615,555,颜值,n,pos,11
11619,555,奈斯,nrt,pos,12
11622,555,重,a,pos,13
11624,555,护目镜,n,pos,14
11627,555,挡,zg,pos,15
11628,555,风雨,n,pos,16
11630,555,戴,v,pos,17
11632,555,老拉风,nr,pos,18
11635,555,挡风,n,pos,19
11636,555,屏,ng,pos,20
11638,555,真的,d,pos,21
11641,555,雾,n,pos,22
11643,555,正赶上,i,pos,23
11645,555,两天,m,pos,24
11647,555,大风,n,pos,25
11648,555,降温,n,pos,26
11650,555,救,v,pos,27
11653,555,水火之中,l,pos,28
11656,555,戴,v,pos,29
11660,555,腰,n,pos,30
11662,555,不酸,a,pos,31
11665,555,腿,n,pos,32
11669,555,疼,v,pos,33
11673,555,隔壁,s,pos,34
11674,555,老王,nr,pos,35
11675,555,感觉,n,pos,36
11678,555,亲人,n,pos,37
11682,557,夏天,t,neg,1
11685,557,原本,n,neg,2
11687,557,冬天,t,neg,3
11691,557,嫌,v,neg,4
11692,557,热,a,neg,5
11697,557,夏款,n,neg,6
11701,557,到货,v,neg,7
11702,557,很快,d,neg,8
11704,557,颜色,n,neg,9
11707,557,亮堂,n,neg,10
11709,557,细节,n,neg,11
11711,557,稍微,d,neg,12
11712,557,差,a,neg,13
11714,557,点,m,neg,14
11718,557,拼接,v,neg,15
11720,557,地方,n,neg,16
11721,557,颜色,n,neg,17
11723,557,刷,v,neg,18
11724,557,匀,v,neg,19
11726,557,差点,n,neg,20
11727,557,误以为,i,neg,21
11729,557,裂开,v,neg,22
11731,557,缝,n,neg,23
11735,557,影响,vn,neg,24
11738,557,远,a,neg,25
11741,557,看不出,v,neg,26
11745,557,接受,v,neg,27
11748,557,内里,s,neg,28
11750,557,镂空,vn,neg,29
11753,557,戴,v,neg,30
11755,557,头上,s,neg,31
11757,557,热,a,neg,32
11758,557,目的,n,neg,33
11763,557,话,n,neg,34
11765,557,原本,n,neg,35
11767,557,不戴,v,neg,36
11771,557,明令,n,neg,37
11773,557,戴,v,neg,38
11774,557,只好,d,neg,39
11775,557,遵守规则,l,neg,40
11779,557,有没有,v,neg,41
11780,557,强大,a,neg,42
11782,557,防护,v,neg,43
11783,557,作用,v,neg,44
11785,557,不得而知,i,neg,45
11789,557,料子,n,neg,46
11791,557,薄,a,neg,47
11797,557,行车,n,neg,48
11800,557,遵守,v,neg,49
11801,557,交规,n,neg,50
11804,558,想象,n,pos,1
11805,558,中,f,pos,2
11811,558,不错,a,pos,3
11812,559,货物,n,pos,1
11814,559,收到,v,pos,2
11821,559,包装,v,pos,3
11826,559,描述,v,pos,4
11827,559,的的,u,pos,5
11832,559,快递,v,pos,6
11836,559,力,n,pos,7
11838,559,好评,v,pos,8
11840,559,下次,t,pos,9
11843,559,再来,v,pos,10
11849,560,收到,v,pos,1
11850,560,货,n,pos,2
11853,560,防晒,v,pos,3
11854,560,镜片,n,pos,4
11855,560,装,v,pos,5
11858,560,非常容易,l,pos,6
11860,560,颜色,n,pos,7
11861,560,鲜艳,a,pos,8
11863,560,时尚,n,pos,9
11865,560,美观,nz,pos,10
11867,560,外壳,n,pos,11
11869,560,高强度,n,pos,12
11870,560,塑料,n,pos,13
11873,560,坚硬,a,pos,14
11875,560,设计,vn,pos,15
11879,560,人性化,n,pos,16
11883,560,通气孔,n,pos,17
11887,560,通气孔,n,pos,18
11889,560,自由,a,pos,19
11890,560,开合,v,pos,20
11895,560,反光,v,pos,21
11896,560,片,q,pos,22
11898,560,夜间,t,pos,23
11899,560,开车,v,pos,24
11903,560,性价比,n,pos,25
11905,560,高,a,pos,26
11907,560,值得,v,pos,27
11908,560,购买,v,pos,28
11911,560,不知,v,pos,29
11912,560,何故,d,pos,30
11915,560,顺丰,nz,pos,31
11916,560,快递,v,pos,32
11917,560,岀,yg,pos,33
11920,560,慢,a,pos,34
11922,560,二天,m,pos,35
11923,560,路程,n,pos,36
11924,560,走,v,pos,37
11926,560,三天,m,pos,38
11931,561,不错,a,pos,1
11933,561,价格,n,pos,2
11935,561,便宜,a,pos,3
11937,561,安全性,nr,pos,4
11940,561,还好,v,pos,5
11942,561,夜间,t,pos,6
11944,561,夜行,n,pos,7
11945,561,灯,n,pos,8
11948,561,感觉,n,pos,9
11949,561,物超所值,i,pos,10
11952,561,这家,r,pos,11
11953,561,真的,d,pos,12
11954,561,超级,b,pos,13
11959,561,自营,vn,pos,14
11960,561,店,n,pos,15
11964,561,很好,a,pos,16
11968,562,不错,a,pos,1
11970,562,一款,m,pos,2
11971,562,宝贝,nr,pos,3
11976,562,穿戴,v,pos,4
11979,562,舒服,a,pos,5
11980,563,安全帽,nz,pos,1
11982,563,轻便,a,pos,2
11983,563,透气,n,pos,3
11985,563,戴起来,l,pos,4
11987,563,舒服,a,pos,5
11989,563,下次,t,pos,6
11990,563,用坏,v,pos,7
12003,564,便宜,a,pos,1
12005,564,价格,n,pos,2
12008,564,太,d,pos,3
12012,564,收到,v,pos,4
12013,564,货物,n,pos,5
12014,564,出乎,v,pos,6
12017,564,意料之外,l,pos,7
12023,564,满意,v,pos,8
12025,564,支持,v,pos,9
12030,571,装,v,neg,1
12034,571,放在,v,neg,2
12035,571,物流,n,neg,3
12036,571,箱里,s,neg,4
12040,571,样子,n,neg,5
12041,572,真心,d,neg,1
12042,572,差,a,neg,2
12047,572,块,q,neg,3
12050,572,失望透顶,n,neg,4
12055,576,帽子,n,neg,1
12056,576,真的,d,neg,2
12058,576,太,d,neg,3
12059,576,差,a,neg,4
12063,576,安全帽,nz,neg,5
12066,576,丢,v,neg,6
12067,576,丢,v,neg,7
12069,578,胡乱,n,neg,1
12070,578,包装,v,neg,2
12072,578,快递,v,neg,3
12073,578,收到,v,neg,4
12074,578,面罩,n,neg,5
12075,578,全,a,neg,6
12076,578,变形,n,neg,7
12081,582,行,zg,neg,1
12082,583,真,d,neg,1
12083,583,丑,a,neg,2
12084,584,太慢,a,neg,1
12085,585,掉,v,neg,1
12086,585,漆,n,neg,2
12087,587,差,a,neg,1
12088,587,评,n,neg,2
12092,587,刮痕,n,neg,3
12093,588,价格,n,neg,1
12095,588,便宜,a,neg,2
12098,588,遮光,v,neg,3
12099,588,效果,n,neg,4
12102,588,不错,a,neg,5
12106,588,镜片,n,neg,6
12108,588,货,n,neg,7
12109,588,到时候,l,neg,8
12112,588,小花,n,neg,9
12114,588,包装,v,neg,10
12115,588,差,a,neg,11
12116,588,评,n,neg,12
12118,588,镜片,n,neg,13
12120,588,包装,v,neg,14
12126,588,想,v,neg,15
12128,588,两块,m,neg,16
12129,588,镜片,n,neg,17
12130,588,备用,v,neg,18
12137,589,物流,n,neg,1
12138,589,原因,n,neg,2
12140,589,耽误,v,neg,3
12142,589,好多,m,neg,4
12143,589,事,n,neg,5
12147,589,级差,n,neg,6
12148,589,评,v,neg,7
12150,589,超级,b,neg,8
12151,589,差,a,neg,9
12152,589,评,n,neg,10
12155,589,快递,v,neg,11
12156,589,三天,m,neg,12
12159,589,五天,t,neg,13
12163,590,感觉,n,pos,1
12167,590,款式,n,pos,2
12173,590,愉快,a,pos,3
12176,590,购物,n,pos,4
12177,590,体验,n,pos,5
12182,590,不错,a,pos,6
12184,590,自营,vn,pos,7
12185,590,店,n,pos,8
12188,590,东西,ns,pos,9
12190,590,不错,a,pos,10
12193,590,送货,v,pos,11
12194,590,速度,n,pos,12
12196,590,很快,d,pos,13
12199,591,材质,n,pos,1
12200,591,品质,n,pos,2
12201,591,没得说,l,pos,3
12203,591,标志,n,pos,4
12205,591,保障,v,pos,5
12209,591,光顾,v,pos,6
12211,592,戴,v,pos,1
12213,592,舒适,a,pos,2
12215,592,小巧,n,pos,3
12217,592,放,v,pos,4
12219,592,尾箱,n,pos,5
12225,592,头,n,pos,6
12228,592,戴,v,pos,7
12231,592,合适,a,pos,8
12233,592,舒适,a,pos,9
12234,592,透气,n,pos,10
12239,593,重,a,pos,1
12241,593,好看,v,pos,2
12243,593,好看,v,pos,3
12246,593,晓得,v,pos,4
12247,593,防护,v,pos,5
12248,593,效果,n,pos,6
12249,593,咋样,r,pos,7
12254,593,需,v,pos,8
12257,593,款,m,pos,9
12260,593,好处,d,pos,10
12262,593,男女老少,l,pos,11
12263,593,通用,v,pos,12
12267,593,带上,v,pos,13
12269,593,一点,m,pos,14
12271,593,不违,v,pos,15
12277,594,帽子,n,pos,1
12278,594,总体,n,pos,2
12283,594,媳妇,n,pos,3
12284,594,找,v,pos,4
12286,594,一圈,m,pos,5
12289,594,帽子,n,pos,6
12291,594,写有,v,pos,7
12294,594,标志,n,pos,8
12296,595,帽子,n,pos,1
12300,595,看着,v,pos,2
12302,595,喜欢,v,pos,3
12306,595,两个,m,pos,4
12307,595,帽沿,n,pos,5
12308,595,松紧,a,pos,6
12310,595,调,v,pos,7
12313,595,图,n,pos,8
12314,595,说话,v,pos,9
12316,595,看吧,n,pos,10
12318,595,真的,d,pos,11
12321,596,很漂亮,n,pos,1
12324,596,材质,n,pos,2
12326,596,做工,v,pos,3
12328,596,超出,v,pos,4
12330,596,预期,vn,pos,5
12332,596,超值,v,pos,6
12334,596,穿,zg,pos,7
12338,596,好看,v,pos,8
12341,596,卖家,n,pos,9
12342,596,发货,n,pos,10
12345,596,预计,vn,pos,11
12346,596,提早,v,pos,12
12359,596,后悔,v,pos,13
12363,596,全,a,pos,14
12364,596,五分,m,pos,15
12366,597,表面,n,pos,1
12371,597,一款,m,pos,2
12374,597,戴,v,pos,3
12376,597,头上,s,pos,4
12377,597,确实,ad,pos,5
12380,597,歪歪斜斜,z,pos,6
12383,597,压,v,pos,7
12384,597,脑袋,n,pos,8
12388,597,女生,n,pos,9
12390,597,丸子,n,pos,10
12391,597,头,n,pos,11
12393,597,扎高,a,pos,12
12394,597,马尾,nrt,pos,13
12398,597,住,v,pos,14
12400,598,价格,n,pos,1
12401,598,合适,a,pos,2
12403,598,大小,b,pos,3
12404,598,正好,a,pos,4
12406,598,道路,n,pos,5
12407,598,千万条,m,pos,6
12410,598,条,n,pos,7
12416,598,颜色,n,pos,8
12417,598,漂亮,a,pos,9
12419,598,戴起来,l,pos,10
12420,598,舒服,a,pos,11
12426,598,反光板,n,pos,12
12429,598,灯光,n,pos,13
12430,598,照射,v,pos,14
12434,598,发现,v,pos,15
12436,598,起到,v,pos,16
12437,598,反光,v,pos,17
12438,598,警示,v,pos,18
12439,598,作用,v,pos,19
12441,598,前,f,pos,20
12442,598,挡风遮雨,i,pos,21
12443,598,板,ng,pos,22
12446,598,拆卸,v,pos,23
12448,598,物美价廉,l,pos,24
12450,598,经济,n,pos,25
12451,598,实惠,vn,pos,26
12453,598,活动,vn,pos,27
12456,598,价格,n,pos,28
12457,598,美丽,ns,pos,29
12459,598,支持,v,pos,30
12460,598,商城,ns,pos,31
12462,598,支持,v,pos,32
12463,598,国货,n,pos,33
12464,598,精品店,n,pos,34
12466,599,收到,v,pos,1
12469,599,不错,a,pos,2
12471,599,便宜,a,pos,3
12473,599,好用,v,pos,4
12475,599,有个,r,pos,5
12480,599,塑料,n,pos,6
12481,599,面罩,n,pos,7
12482,599,不好,d,pos,8
12483,599,安装,v,pos,9
12485,599,弄,v,pos,10
12487,599,很久没,l,pos,11
12488,599,弄,v,pos,12
12491,599,整体,n,pos,13
12493,599,不错,a,pos,14
12496,599,送,v,pos,15
12500,599,风车,n,pos,16
12503,599,可爱,v,pos,17
12504,599,爱,v,pos,18
12505,600,颜色,n,pos,1
12506,600,漂亮,a,pos,2
12508,600,材质,n,pos,3
12512,600,大小,b,pos,4
12514,600,合适,a,pos,5
12515,601,性价比,n,pos,1
12524,601,结实,n,pos,2
12527,601,设计,vn,pos,3
12530,601,时尚,n,pos,4
12531,601,感,v,pos,5
12536,601,尾灯,n,pos,6
12538,601,亮,v,pos,7
12544,601,进出,v,pos,8
12546,601,出风口,n,pos,9
12549,601,感觉,n,pos,10
12550,601,不到,v,pos,11
12553,601,热,n,pos,12
12555,601,一共,j,pos,13
12558,601,两个,m,pos,14
12562,602,颜值,n,pos,1
12565,602,高,a,pos,2
12567,602,值得,v,pos,3
12568,602,购买,v,pos,4
12569,603,外观,n,pos,1
12570,603,靓丽,a,pos,2
12572,603,上头,v,pos,3
12573,603,效果,n,pos,4
12579,603,舒服,a,pos,5
12581,603,外部,f,pos,6
12582,603,结实,n,pos,7
12584,603,内部,f,pos,8
12585,603,做工,v,pos,9
12586,603,精细,a,pos,10
12590,603,性价比,n,pos,11
12592,603,高,a,pos,12
12595,603,好好,d,pos,13
12600,603,老婆,n,pos,14
12603,603,满意,v,pos,15
12605,603,喜欢,v,pos,16
12607,604,收到,v,pos,1
12610,604,款式,n,pos,2
12611,604,好看,v,pos,3
12614,604,喜欢,v,pos,4
12616,604,杠杠,n,pos,5
12620,611,说好,v,neg,1
12622,611,灯,n,neg,2
12624,611,不亮,a,neg,3
12626,611,按键,n,neg,4
12628,611,自动,vn,neg,5
12629,611,脱落,v,neg,6
12633,611,胶布,v,neg,7
12634,611,粘着,v,neg,8
12641,611,恼火,v,neg,9
12643,612,不好,d,neg,1
12645,612,太薄,a,neg,2
12647,613,轻薄,a,neg,1
12649,613,可怕,c,neg,2
12656,613,风太,n,neg,3
12660,613,起飞,v,neg,4
12662,613,前,f,neg,5
12663,613,透明,v,neg,6
12664,613,档,n,neg,7
12667,613,合不拢,v,neg,8
12672,614,垃圾,n,neg,1
12673,614,货,n,neg,2
12677,614,卖,v,neg,3
12679,614,贵,a,neg,4
12684,615,太,d,neg,1
12688,616,下单,n,neg,1
12693,616,灰色,n,neg,2
12697,616,一年,m,neg,3
12700,616,告诉,v,neg,4
12703,616,灰色,n,neg,5
12705,616,垃圾,n,neg,6
12706,617,扣子,n,neg,1
12707,617,两周,m,neg,2
12709,617,扣,v,neg,3
12711,617,紧,a,neg,4
12714,617,完好,a,neg,5
12716,617,真想不,l,neg,6
12717,617,明白,nr,neg,7
12718,617,商家,n,neg,8
12724,617,的的,u,neg,9
12725,617,扣子,n,neg,10
12726,617,做好,v,neg,11
12727,617,一点,m,neg,12
12729,617,导致,v,neg,13
12734,618,差,a,neg,1
12736,619,东西,ns,neg,1
12737,619,凑凑,a,neg,2
12738,619,活活,vn,neg,3
12741,619,掉,v,neg,4
12742,619,漆,n,neg,5
12745,619,磕碰,v,neg,6
12747,619,印子,n,neg,7
12753,619,回答,v,neg,8
12756,619,纯手工,n,neg,9
12757,619,打造,v,neg,10
12760,619,瑕疵,n,neg,11
12765,619,用过,v,neg,12
12769,619,慎重,a,neg,13
12770,619,慎重,a,neg,14
12775,620,两个,m,pos,1
12778,620,的的,u,pos,2
12779,620,不错,a,pos,3
12781,620,物流,n,pos,4
12782,620,速度,n,pos,5
12784,620,很快,d,pos,6
12786,620,货,n,pos,7
12791,620,一点,m,pos,8
12793,620,插曲,n,pos,9
12796,620,售后,n,pos,10
12803,620,满意,v,pos,11
12806,620,购物,n,pos,12
12809,621,包装,v,pos,1
12811,621,完美,a,pos,2
12813,621,颜值,n,pos,3
12815,621,高,a,pos,4
12817,621,感觉,n,pos,5
12818,621,物超所值,i,pos,6
12822,621,耐心,a,pos,7
12823,621,细致,a,pos,8
12825,621,发货,n,pos,9
12827,621,物流,n,pos,10
12829,621,力,n,pos,11
12838,621,物超所值,i,pos,12
12840,621,商品,n,pos,13
12841,621,设计,vn,pos,14
12842,621,完美,a,pos,15
12844,621,外观,n,pos,16
12847,621,高大,a,pos,17
12852,621,爱不释手,i,pos,18
12854,621,更是,d,pos,19
12855,621,热情,n,pos,20
12857,621,没话说,l,pos,21
12860,621,购物,n,pos,22
12862,621,满意,v,pos,23
12863,622,外观,n,pos,1
12864,622,好看,v,pos,2
12868,622,反光,v,pos,3
12869,622,条,n,pos,4
12871,622,电动车,n,pos,5
12872,622,男,n,pos,6
12873,622,四季,m,pos,7
12874,622,防晒,v,pos,8
12875,622,防雨,n,pos,9
12876,622,电瓶车,n,pos,10
12877,622,女士,n,pos,11
12878,622,夏季,t,pos,12
12879,622,哈雷,nr,pos,13
12880,622,轻便式,l,pos,14
12882,622,覆式,n,pos,15
12883,622,安全帽,nz,pos,16
12884,622,四季,m,pos,17
12885,622,通用,v,pos,18
12886,622,半盔,n,pos,19
12887,622,防晒,v,pos,20
12888,622,夏天,t,pos,21
12889,622,灰色,n,pos,22
12890,622,黑,a,pos,23
12891,622,茶,n,pos,24
12892,622,中均,j,pos,25
12893,622,码,n,pos,26
12894,622,不错,a,pos,27
12896,622,一款,m,pos,28
12898,622,算得,v,pos,29
12900,622,一款,m,pos,30
12901,622,物美,nz,pos,31
12902,622,廉价,n,pos,32
12904,622,做工,v,pos,33
12905,622,不错,a,pos,34
12907,622,款式,n,pos,35
12909,622,新颖,a,pos,36
12912,622,戴,v,pos,37
12915,622,舒服,a,pos,38
12917,622,灰色,n,pos,39
12920,622,喜欢,v,pos,40
12922,622,色系,n,pos,41
12925,623,正品,n,pos,1
12927,623,信赖,n,pos,2
12928,623,商家,n,pos,3
12930,623,宝贝,nr,pos,4
12931,623,质感,n,pos,5
12935,623,价格,n,pos,6
12937,623,适中,v,pos,7
12939,623,无限,v,pos,8
12940,623,回购,v,pos,9
12942,625,购物,n,pos,1
12943,625,体验,n,pos,2
12947,625,下单,n,pos,3
12949,625,几天,m,pos,4
12951,625,收到,v,pos,5
12952,625,货,n,pos,6
12955,625,商品,n,pos,7
12956,625,符合,v,pos,8
12957,625,商家,n,pos,9
12958,625,介绍,v,pos,10
12960,625,这款,r,pos,11
12969,625,不错,a,pos,12
12978,625,戴,v,pos,13
12980,625,很轻,a,pos,14
12983,625,舒适,a,pos,15
12985,626,挺不错,i,pos,1
12988,626,外形,n,pos,2
12991,626,不错,a,pos,3
12995,626,东西,ns,pos,4
12997,626,概率,n,pos,5
13000,626,希望,v,pos,6
13001,626,派上用场,n,pos,7
13004,626,上海,ns,pos,8
13005,626,电动车,n,pos,9
13007,626,戴,v,pos,10
13012,626,满意,v,pos,11
13014,626,挑三拣四,i,pos,12
13017,626,请,v,pos,13
13018,626,看下,v,pos,14
13019,626,价格,n,pos,15
13023,627,茶色,n,pos,1
13024,627,玻璃,n,pos,2
13028,627,颜值,n,pos,3
13029,627,不错,a,pos,4
13031,627,戴,v,pos,5
13034,627,精神,n,pos,6
13039,627,茶色,n,pos,7
13040,627,玻璃,n,pos,8
13044,627,颜值,n,pos,9
13045,627,不错,a,pos,10
13047,627,戴,v,pos,11
13050,627,精神,n,pos,12
13055,627,茶色,n,pos,13
13056,627,玻璃,n,pos,14
13060,627,颜值,n,pos,15
13061,627,不错,a,pos,16
13063,627,戴,v,pos,17
13066,627,精神,n,pos,18
13068,628,帽子,n,pos,1
13070,628,结实,n,pos,2
13072,628,很好,d,pos,3
13076,629,两个,m,pos,1
13086,630,收到,v,pos,1
13087,630,货,n,pos,2
13089,630,时间,n,pos,3
13090,630,拆,v,pos,4
13091,630,包装,v,pos,5
13093,630,感觉,n,pos,6
13100,630,卖家,n,pos,7
13101,630,描述,v,pos,8
13108,630,满意,v,pos,9
13110,630,发货,n,pos,10
13111,630,速度,n,pos,11
13115,630,物流,n,pos,12
13116,630,公司,n,pos,13
13117,630,服务态度,n,pos,14
13121,630,运送,v,pos,15
13122,630,速度,n,pos,16
13123,630,很快,d,pos,17
13129,630,满意,v,pos,18
13132,630,购物,n,pos,19
13134,630,感谢,v,pos,20
13135,630,卖家,n,pos,21
13137,631,做工,v,pos,1
13138,631,细致,a,pos,2
13140,631,结实,n,pos,3
13141,631,耐用,a,pos,4
13143,631,用料,n,pos,5
13144,631,厚实,a,pos,6
13147,632,不错,a,pos,1
13150,632,购买,v,pos,2
13151,632,体验,n,pos,3
13155,632,很酷,a,pos,4
13159,632,舒适,a,pos,5
13161,632,男女,n,pos,6
13164,632,合适,a,pos,7
13165,633,天,q,pos,1
13166,633,热,a,pos,2
13171,633,弄,v,pos,3
13173,633,凉快,a,pos,4
13174,633,点,m,pos,5
13177,633,全盔,n,pos,6
13180,633,不住,v,pos,7
13183,633,反正,d,pos,8
13184,633,口罩,n,pos,9
13187,633,长期,d,pos,10
13188,633,品,v,pos,11
13191,633,摘,v,pos,12
13197,633,加,v,pos,13
13199,633,口罩,n,pos,14
13201,633,全,a,pos,15
13202,633,防护,v,pos,16
13206,633,挺不错,i,pos,17
13210,634,商品,n,pos,1
13211,634,物美价廉,l,pos,2
13212,634,物超所值,i,pos,3
13215,634,不错,a,pos,4
13218,634,购物,n,pos,5
13222,640,星,n,neg,1
13225,640,破,v,neg,2
13226,640,卖家,n,neg,3
13230,640,亮,n,neg,4
13231,640,黑发,n,neg,5
13233,640,磨砂,n,neg,6
13234,640,黑,a,neg,7
13236,640,懒得,v,neg,8
13237,640,换,v,neg,9
13240,640,耽误,v,neg,10
13242,640,时间,n,neg,11
13245,640,快递,v,neg,12
13248,640,二笔,m,neg,13
13251,640,济南,ns,neg,14
13253,640,发到,v,neg,15
13254,640,济宁,ns,neg,16
13257,640,发到,v,neg,17
13258,640,济南,ns,neg,18
13259,640,来回,v,neg,19
13260,640,折腾,v,neg,20
13261,641,未,d,neg,1
13262,641,收到,v,neg,2
13266,642,设计,vn,neg,1
13271,642,不稳,a,neg,2
13275,642,长长的,z,neg,3
13277,644,理由,n,neg,1
13287,647,不行,v,neg,1
13291,647,值得,v,neg,2
13295,648,设计部,n,neg,1
13298,648,戴,v,neg,2
13300,648,头上,s,neg,3
13302,648,舒服,a,neg,4
13303,652,正品,n,pos,1
13304,652,店铺,n,pos,2
13306,652,放心,v,pos,3
13307,652,购买,v,pos,4
13309,652,态度,n,pos,5
13314,652,购物,n,pos,6
13315,652,过程,n,pos,7
13317,652,顺利,ad,pos,8
13319,652,下次,t,pos,9
13322,652,再来,v,pos,10
13325,652,赞,v,pos,11
13331,653,卖家,n,pos,1
13332,653,描述,v,pos,2
13334,653,完全一致,i,pos,3
13337,653,满意,v,pos,4
13339,653,真的,d,pos,5
13341,653,喜欢,v,pos,6
